,STATION,DATE,DAILY_ENTRIES,day_of_week
2184,39 AV,08/25/2019,1747.0,Sunday
2185,39 AV,08/26/2019,2818.0,Monday
2186,39 AV,08/27/2019,2899.0,Tuesday
2187,39 AV,08/28/2019,2895.0,Wednesday
2188,39 AV,08/29/2019,3054.0,Thursday
2189,39 AV,08/30/2019,2804.0,Friday
2190,39 AV,08/31/2019,2149.0,Saturday
2191,39 AV,09/01/2019,1782.0,Sunday
2192,39 AV,09/02/2019,1506.0,Monday
2193,39 AV,09/03/2019,2941.0,Tuesday
2194,39 AV,09/04/2019,2991.0,Wednesday
2195,39 AV,09/05/2019,3024.0,Thursday
2196,39 AV,09/06/2019,3137.0,Friday
2197,39 AV,09/07/2019,2675.0,Saturday
2198,39 AV,09/08/2019,1863.0,Sunday
2199,39 AV,09/09/2019,3075.0,Monday
2200,39 AV,09/10/2019,3287.0,Tuesday
2201,39 AV,09/11/2019,3451.0,Wednesday
2202,39 AV,09/12/2019,3430.0,Thursday
2203,39 AV,09/13/2019,3381.0,Friday
2204,39 AV,09/14/2019,899.0,Saturday
2205,39 AV,09/15/2019,477.0,Sunday
2206,39 AV,09/16/2019,3076.0,Monday
2207,39 AV,09/17/2019,3274.0,Tuesday
2208,39 AV,09/18/2019,3439.0,Wednesday
2209,39 AV,09/19/2019,3465.0,Thursday
2210,4 AV-9 ST,08/17/2019,2147.0,Saturday
2211,4 AV-9 ST,08/18/2019,1814.0,Sunday
2212,4 AV-9 ST,08/19/2019,3141.0,Monday
2213,4 AV-9 ST,08/20/2019,3380.0,Tuesday
2214,4 AV-9 ST,08/21/2019,3265.0,Wednesday
2215,4 AV-9 ST,08/22/2019,3414.0,Thursday
2216,4 AV-9 ST,08/23/2019,3224.0,Friday
2217,4 AV-9 ST,08/24/2019,2295.0,Saturday
2218,4 AV-9 ST,08/25/2019,1863.0,Sunday
2219,4 AV-9 ST,08/26/2019,3225.0,Monday
2220,4 AV-9 ST,08/27/2019,3362.0,Tuesday
2221,4 AV-9 ST,08/28/2019,3288.0,Wednesday
2222,4 AV-9 ST,08/29/2019,3394.0,Thursday
2223,4 AV-9 ST,08/30/2019,3107.0,Friday
2224,4 AV-9 ST,08/31/2019,2031.0,Saturday
2225,4 AV-9 ST,09/01/2019,1834.0,Sunday
2226,4 AV-9 ST,09/02/2019,1531.0,Monday
2227,4 AV-9 ST,09/03/2019,3496.0,Tuesday
2228,4 AV-9 ST,09/04/2019,3584.0,Wednesday
2229,4 AV-9 ST,09/05/2019,3694.0,Thursday
2230,4 AV-9 ST,09/06/2019,3715.0,Friday
2231,4 AV-9 ST,09/07/2019,3451.0,Saturday
2232,4 AV-9 ST,09/08/2019,2739.0,Sunday
2233,4 AV-9 ST,09/09/2019,3790.0,Monday
2234,4 AV-9 ST,09/10/2019,3887.0,Tuesday
2235,4 AV-9 ST,09/11/2019,4042.0,Wednesday
2236,4 AV-9 ST,09/12/2019,3877.0,Thursday
2237,4 AV-9 ST,09/13/2019,3931.0,Friday
2238,4 AV-9 ST,09/14/2019,2602.0,Saturday
2239,4 AV-9 ST,09/15/2019,1960.0,Sunday
2240,4 AV-9 ST,09/16/2019,3641.0,Monday
2241,4 AV-9 ST,09/17/2019,3851.0,Tuesday
2242,4 AV-9 ST,09/18/2019,3872.0,Wednesday
2243,4 AV-9 ST,09/19/2019,3966.0,Thursday
2244,40 ST LOWERY ST,08/17/2019,4942.0,Saturday
2245,40 ST LOWERY ST,08/18/2019,3685.0,Sunday
2246,40 ST LOWERY ST,08/19/2019,8686.0,Monday
2247,40 ST LOWERY ST,08/20/2019,9020.0,Tuesday
2248,40 ST LOWERY ST,08/21/2019,9019.0,Wednesday
2249,40 ST LOWERY ST,08/22/2019,9134.0,Thursday
2250,40 ST LOWERY ST,08/23/2019,9062.0,Friday
2251,40 ST LOWERY ST,08/24/2019,5734.0,Saturday
2252,40 ST LOWERY ST,08/25/2019,4476.0,Sunday
2253,40 ST LOWERY ST,08/26/2019,7122.0,Monday
2254,40 ST LOWERY ST,08/27/2019,9213.0,Tuesday
2255,40 ST LOWERY ST,08/28/2019,9416.0,Wednesday
2256,40 ST LOWERY ST,08/29/2019,9516.0,Thursday
2257,40 ST LOWERY ST,08/30/2019,9027.0,Friday
2258,40 ST LOWERY ST,08/31/2019,5509.0,Saturday
2259,40 ST LOWERY ST,09/01/2019,4533.0,Sunday
2260,40 ST LOWERY ST,09/02/2019,3870.0,Monday
2261,40 ST LOWERY ST,09/03/2019,9345.0,Tuesday
2262,40 ST LOWERY ST,09/04/2019,9813.0,Wednesday
2263,40 ST LOWERY ST,09/05/2019,11210.0,Thursday
2264,40 ST LOWERY ST,09/06/2019,10897.0,Friday
2265,40 ST LOWERY ST,09/07/2019,6270.0,Saturday
2266,40 ST LOWERY ST,09/08/2019,4686.0,Sunday
2267,40 ST LOWERY ST,09/09/2019,10916.0,Monday
2268,40 ST LOWERY ST,09/10/2019,11159.0,Tuesday
2269,40 ST LOWERY ST,09/11/2019,11041.0,Wednesday
2270,40 ST LOWERY ST,09/12/2019,11233.0,Thursday
2271,40 ST LOWERY ST,09/13/2019,10991.0,Friday
2272,40 ST LOWERY ST,09/14/2019,6258.0,Saturday
2273,40 ST LOWERY ST,09/15/2019,4734.0,Sunday
2274,40 ST LOWERY ST,09/16/2019,10821.0,Monday
2275,40 ST LOWERY ST,09/17/2019,11112.0,Tuesday
2276,40 ST LOWERY ST,09/18/2019,11111.0,Wednesday
2277,40 ST LOWERY ST,09/19/2019,11160.0,Thursday
2278,42 ST-BRYANT PK,08/17/2019,20757.0,Saturday
2279,42 ST-BRYANT PK,08/18/2019,15106.0,Sunday
2280,42 ST-BRYANT PK,08/19/2019,42398.0,Monday
2281,42 ST-BRYANT PK,08/20/2019,45213.0,Tuesday
2282,42 ST-BRYANT PK,08/21/2019,45412.0,Wednesday
2283,42 ST-BRYANT PK,08/22/2019,44970.0,Thursday
2284,42 ST-BRYANT PK,08/23/2019,41149.0,Friday
2285,42 ST-BRYANT PK,08/24/2019,18890.0,Saturday
2286,42 ST-BRYANT PK,08/25/2019,14728.0,Sunday
2287,42 ST-BRYANT PK,08/26/2019,42447.0,Monday
2288,42 ST-BRYANT PK,08/27/2019,44480.0,Tuesday
2289,42 ST-BRYANT PK,08/28/2019,44570.0,Wednesday
2290,42 ST-BRYANT PK,08/29/2019,44908.0,Thursday
2291,42 ST-BRYANT PK,08/30/2019,38665.0,Friday
2292,42 ST-BRYANT PK,08/31/2019,17616.0,Saturday
2293,42 ST-BRYANT PK,09/01/2019,15721.0,Sunday
2294,42 ST-BRYANT PK,09/02/2019,11857.0,Monday
2295,42 ST-BRYANT PK,09/03/2019,43972.0,Tuesday
2296,42 ST-BRYANT PK,09/04/2019,46957.0,Wednesday
2297,42 ST-BRYANT PK,09/05/2019,46553.0,Thursday
2298,42 ST-BRYANT PK,09/06/2019,43756.0,Friday
2299,42 ST-BRYANT PK,09/07/2019,19520.0,Saturday
2300,42 ST-BRYANT PK,09/08/2019,14388.0,Sunday
2301,42 ST-BRYANT PK,09/09/2019,45604.0,Monday
2302,42 ST-BRYANT PK,09/10/2019,47709.0,Tuesday
2303,42 ST-BRYANT PK,09/11/2019,48158.0,Wednesday
2304,42 ST-BRYANT PK,09/12/2019,47759.0,Thursday
2305,42 ST-BRYANT PK,09/13/2019,45698.0,Friday
2306,42 ST-BRYANT PK,09/14/2019,19434.0,Saturday
2307,42 ST-BRYANT PK,09/15/2019,15744.0,Sunday
2308,42 ST-BRYANT PK,09/16/2019,44573.0,Monday
2309,42 ST-BRYANT PK,09/17/2019,48481.0,Tuesday
2310,42 ST-BRYANT PK,09/18/2019,48986.0,Wednesday
2311,42 ST-BRYANT PK,09/19/2019,48722.0,Thursday
2312,42 ST-PORT AUTH,08/17/2019,70035.0,Saturday
2313,42 ST-PORT AUTH,08/18/2019,61744.0,Sunday
2314,42 ST-PORT AUTH,08/19/2019,98168.0,Monday
2315,42 ST-PORT AUTH,08/20/2019,100734.0,Tuesday
2316,42 ST-PORT AUTH,08/21/2019,101402.0,Wednesday
2317,42 ST-PORT AUTH,08/22/2019,103349.0,Thursday
2318,42 ST-PORT AUTH,08/23/2019,101996.0,Friday
2319,42 ST-PORT AUTH,08/24/2019,72464.0,Saturday
2320,42 ST-PORT AUTH,08/25/2019,59291.0,Sunday
2321,42 ST-PORT AUTH,08/26/2019,96831.0,Monday
2322,42 ST-PORT AUTH,08/27/2019,100460.0,Tuesday
2323,42 ST-PORT AUTH,08/28/2019,101195.0,Wednesday
2324,42 ST-PORT AUTH,08/29/2019,100499.0,Thursday
2325,42 ST-PORT AUTH,08/30/2019,96605.0,Friday
2326,42 ST-PORT AUTH,08/31/2019,63314.0,Saturday
2327,42 ST-PORT AUTH,09/01/2019,57013.0,Sunday
2328,42 ST-PORT AUTH,09/02/2019,52686.0,Monday
2329,42 ST-PORT AUTH,09/03/2019,100098.0,Tuesday
2330,42 ST-PORT AUTH,09/04/2019,101862.0,Wednesday
2331,42 ST-PORT AUTH,09/05/2019,102826.0,Thursday
2332,42 ST-PORT AUTH,09/06/2019,107963.0,Friday
2333,42 ST-PORT AUTH,09/07/2019,66404.0,Saturday
2334,42 ST-PORT AUTH,09/08/2019,55267.0,Sunday
2335,42 ST-PORT AUTH,09/09/2019,102720.0,Monday
2336,42 ST-PORT AUTH,09/10/2019,108209.0,Tuesday
2337,42 ST-PORT AUTH,09/11/2019,106816.0,Wednesday
2338,42 ST-PORT AUTH,09/12/2019,109429.0,Thursday
2339,42 ST-PORT AUTH,09/13/2019,107350.0,Friday
2340,42 ST-PORT AUTH,09/14/2019,67039.0,Saturday
2341,42 ST-PORT AUTH,09/15/2019,55605.0,Sunday
2342,42 ST-PORT AUTH,09/16/2019,103629.0,Monday
2343,42 ST-PORT AUTH,09/17/2019,106714.0,Tuesday
2344,42 ST-PORT AUTH,09/18/2019,106858.0,Wednesday
2345,42 ST-PORT AUTH,09/19/2019,108495.0,Thursday
2346,45 ST,08/17/2019,4725.0,Saturday
2347,45 ST,08/18/2019,3726.0,Sunday
2348,45 ST,08/19/2019,6591.0,Monday
2349,45 ST,08/20/2019,6800.0,Tuesday
2350,45 ST,08/21/2019,6779.0,Wednesday
2351,45 ST,08/22/2019,6785.0,Thursday
2352,45 ST,08/23/2019,6802.0,Friday
2353,45 ST,08/24/2019,4975.0,Saturday
2354,45 ST,08/25/2019,3937.0,Sunday
2355,45 ST,08/26/2019,6760.0,Monday
2356,45 ST,08/27/2019,6974.0,Tuesday
2357,45 ST,08/28/2019,6974.0,Wednesday
2358,45 ST,08/29/2019,7127.0,Thursday
2359,45 ST,08/30/2019,6862.0,Friday
2360,45 ST,08/31/2019,4731.0,Saturday
2361,45 ST,09/01/2019,3975.0,Sunday
2362,45 ST,09/02/2019,3778.0,Monday
2363,45 ST,09/03/2019,7202.0,Tuesday
2364,45 ST,09/04/2019,7537.0,Wednesday
2365,45 ST,09/05/2019,8011.0,Thursday
2366,45 ST,09/06/2019,8011.0,Friday
2367,45 ST,09/07/2019,5057.0,Saturday
2368,45 ST,09/08/2019,3976.0,Sunday
2369,45 ST,09/09/2019,8010.0,Monday
2370,45 ST,09/10/2019,8220.0,Tuesday
2371,45 ST,09/11/2019,8232.0,Wednesday
2372,45 ST,09/12/2019,8128.0,Thursday
2373,45 ST,09/13/2019,8247.0,Friday
2374,45 ST,09/14/2019,5107.0,Saturday
2375,45 ST,09/15/2019,5293.0,Sunday
2376,45 ST,09/16/2019,7993.0,Monday
2377,45 ST,09/17/2019,8243.0,Tuesday
2378,45 ST,09/18/2019,8246.0,Wednesday
2379,45 ST,09/19/2019,8273.0,Thursday
2380,46 ST,08/17/2019,4891.0,Saturday
2381,46 ST,08/18/2019,3726.0,Sunday
2382,46 ST,08/19/2019,7285.0,Monday
2383,46 ST,08/20/2019,7847.0,Tuesday
2384,46 ST,08/21/2019,7790.0,Wednesday
2385,46 ST,08/22/2019,7740.0,Thursday
2386,46 ST,08/23/2019,7749.0,Friday
2387,46 ST,08/24/2019,3363.0,Saturday
2388,46 ST,08/25/2019,2580.0,Sunday
2389,46 ST,08/26/2019,7594.0,Monday
2390,46 ST,08/27/2019,8128.0,Tuesday
2391,46 ST,08/28/2019,8227.0,Wednesday
2392,46 ST,08/29/2019,7976.0,Thursday
2393,46 ST,08/30/2019,7792.0,Friday
2394,46 ST,08/31/2019,3126.0,Saturday
2395,46 ST,09/01/2019,2599.0,Sunday
2396,46 ST,09/02/2019,2469.0,Monday
2397,46 ST,09/03/2019,8088.0,Tuesday
2398,46 ST,09/04/2019,8529.0,Wednesday
2399,46 ST,09/05/2019,9067.0,Thursday
2400,46 ST,09/06/2019,8755.0,Friday
2401,46 ST,09/07/2019,3241.0,Saturday
2402,46 ST,09/08/2019,2568.0,Sunday
2403,46 ST,09/09/2019,8755.0,Monday
2404,46 ST,09/10/2019,9077.0,Tuesday
2405,46 ST,09/11/2019,9309.0,Wednesday
2406,46 ST,09/12/2019,9176.0,Thursday
2407,46 ST,09/13/2019,9201.0,Friday
2408,46 ST,09/14/2019,5140.0,Saturday
2409,46 ST,09/15/2019,4088.0,Sunday
2410,46 ST,09/16/2019,8766.0,Monday
2411,46 ST,09/17/2019,9119.0,Tuesday
2412,46 ST,09/18/2019,9315.0,Wednesday
2413,46 ST,09/19/2019,22699.0,Thursday
2414,46 ST BLISS ST,08/17/2019,8086.0,Saturday
2415,46 ST BLISS ST,08/18/2019,6007.0,Sunday
2416,46 ST BLISS ST,08/19/2019,11613.0,Monday
2417,46 ST BLISS ST,08/20/2019,11802.0,Tuesday
2418,46 ST BLISS ST,08/21/2019,12083.0,Wednesday
2419,46 ST BLISS ST,08/22/2019,12070.0,Thursday
2420,46 ST BLISS ST,08/23/2019,12184.0,Friday
2421,46 ST BLISS ST,08/24/2019,8865.0,Saturday
2422,46 ST BLISS ST,08/25/2019,6535.0,Sunday
2423,46 ST BLISS ST,08/26/2019,10363.0,Monday
2424,46 ST BLISS ST,08/27/2019,12200.0,Tuesday
2425,46 ST BLISS ST,08/28/2019,12114.0,Wednesday
2426,46 ST BLISS ST,08/29/2019,12596.0,Thursday
2427,46 ST BLISS ST,08/30/2019,12388.0,Friday
2428,46 ST BLISS ST,08/31/2019,8457.0,Saturday
2429,46 ST BLISS ST,09/01/2019,6896.0,Sunday
2430,46 ST BLISS ST,09/02/2019,5934.0,Monday
2431,46 ST BLISS ST,09/03/2019,12403.0,Tuesday
2432,46 ST BLISS ST,09/04/2019,12670.0,Wednesday
2433,46 ST BLISS ST,09/05/2019,13222.0,Thursday
2434,46 ST BLISS ST,09/06/2019,13573.0,Friday
2435,46 ST BLISS ST,09/07/2019,9453.0,Saturday
2436,46 ST BLISS ST,09/08/2019,7141.0,Sunday
2437,46 ST BLISS ST,09/09/2019,13370.0,Monday
2438,46 ST BLISS ST,09/10/2019,13821.0,Tuesday
2439,46 ST BLISS ST,09/11/2019,13806.0,Wednesday
2440,46 ST BLISS ST,09/12/2019,13776.0,Thursday
2441,46 ST BLISS ST,09/13/2019,13948.0,Friday
2442,46 ST BLISS ST,09/14/2019,9173.0,Saturday
2443,46 ST BLISS ST,09/15/2019,7034.0,Sunday
2444,46 ST BLISS ST,09/16/2019,13125.0,Monday
2445,46 ST BLISS ST,09/17/2019,13646.0,Tuesday
2446,46 ST BLISS ST,09/18/2019,14132.0,Wednesday
2447,46 ST BLISS ST,09/19/2019,14145.0,Thursday
2448,47-50 STS ROCK,08/17/2019,22532.0,Saturday
2449,47-50 STS ROCK,08/18/2019,18119.0,Sunday
2450,47-50 STS ROCK,08/19/2019,58058.0,Monday
2451,47-50 STS ROCK,08/20/2019,61223.0,Tuesday
2452,47-50 STS ROCK,08/21/2019,63024.0,Wednesday
2453,47-50 STS ROCK,08/22/2019,60796.0,Thursday
2454,47-50 STS ROCK,08/23/2019,54268.0,Friday
2455,47-50 STS ROCK,08/24/2019,21271.0,Saturday
2456,47-50 STS ROCK,08/25/2019,16861.0,Sunday
2457,47-50 STS ROCK,08/26/2019,57986.0,Monday
2458,47-50 STS ROCK,08/27/2019,59046.0,Tuesday
2459,47-50 STS ROCK,08/28/2019,59799.0,Wednesday
2460,47-50 STS ROCK,08/29/2019,58021.0,Thursday
2461,47-50 STS ROCK,08/30/2019,49800.0,Friday
2462,47-50 STS ROCK,08/31/2019,19369.0,Saturday
2463,47-50 STS ROCK,09/01/2019,18769.0,Sunday
2464,47-50 STS ROCK,09/02/2019,14636.0,Monday
2465,47-50 STS ROCK,09/03/2019,58011.0,Tuesday
2466,47-50 STS ROCK,09/04/2019,61412.0,Wednesday
2467,47-50 STS ROCK,09/05/2019,63135.0,Thursday
2468,47-50 STS ROCK,09/06/2019,64596.0,Friday
2469,47-50 STS ROCK,09/07/2019,23399.0,Saturday
2470,47-50 STS ROCK,09/08/2019,17258.0,Sunday
2471,47-50 STS ROCK,09/09/2019,60237.0,Monday
2472,47-50 STS ROCK,09/10/2019,63520.0,Tuesday
2473,47-50 STS ROCK,09/11/2019,63717.0,Wednesday
2474,47-50 STS ROCK,09/12/2019,66548.0,Thursday
2475,47-50 STS ROCK,09/13/2019,63032.0,Friday
2476,47-50 STS ROCK,09/14/2019,22883.0,Saturday
2477,47-50 STS ROCK,09/15/2019,17576.0,Sunday
2478,47-50 STS ROCK,09/16/2019,60767.0,Monday
2479,47-50 STS ROCK,09/17/2019,64093.0,Tuesday
2480,47-50 STS ROCK,09/18/2019,66162.0,Wednesday
2481,47-50 STS ROCK,09/19/2019,65201.0,Thursday
2482,49 ST,08/17/2019,16936.0,Saturday
2483,49 ST,08/18/2019,13643.0,Sunday
2484,49 ST,08/19/2019,21744.0,Monday
2485,49 ST,08/20/2019,22858.0,Tuesday
2486,49 ST,08/21/2019,23444.0,Wednesday
2487,49 ST,08/22/2019,23079.0,Thursday
2488,49 ST,08/23/2019,22120.0,Friday
2489,49 ST,08/24/2019,16696.0,Saturday
2490,49 ST,08/25/2019,13783.0,Sunday
2491,49 ST,08/26/2019,21849.0,Monday
2492,49 ST,08/27/2019,22638.0,Tuesday
2493,49 ST,08/28/2019,22688.0,Wednesday
2494,49 ST,08/29/2019,22238.0,Thursday
2495,49 ST,08/30/2019,20379.0,Friday
2496,49 ST,08/31/2019,13012.0,Saturday
2497,49 ST,09/01/2019,12280.0,Sunday
2498,49 ST,09/02/2019,8768.0,Monday
2499,49 ST,09/03/2019,21094.0,Tuesday
2500,49 ST,09/04/2019,22751.0,Wednesday
2501,49 ST,09/05/2019,23714.0,Thursday
2502,49 ST,09/06/2019,22706.0,Friday
2503,49 ST,09/07/2019,5749.0,Saturday
2504,49 ST,09/08/2019,4525.0,Sunday
2505,49 ST,09/09/2019,21907.0,Monday
2506,49 ST,09/10/2019,23883.0,Tuesday
2507,49 ST,09/11/2019,24990.0,Wednesday
2508,49 ST,09/12/2019,25104.0,Thursday
2509,49 ST,09/13/2019,23903.0,Friday
2510,49 ST,09/14/2019,5382.0,Saturday
2511,49 ST,09/15/2019,4483.0,Sunday
2512,49 ST,09/16/2019,21623.0,Monday
2513,49 ST,09/17/2019,23754.0,Tuesday
2514,49 ST,09/18/2019,24808.0,Wednesday
2515,49 ST,09/19/2019,24540.0,Thursday
2516,4AV-9 ST,08/17/2019,4949.0,Saturday
2517,4AV-9 ST,08/18/2019,3898.0,Sunday
2518,4AV-9 ST,08/19/2019,7602.0,Monday
2519,4AV-9 ST,08/20/2019,8109.0,Tuesday
2520,4AV-9 ST,08/21/2019,7641.0,Wednesday
2521,4AV-9 ST,08/22/2019,7960.0,Thursday
2522,4AV-9 ST,08/23/2019,7601.0,Friday
2523,4AV-9 ST,08/24/2019,5008.0,Saturday
2524,4AV-9 ST,08/25/2019,3849.0,Sunday
2525,4AV-9 ST,08/26/2019,7645.0,Monday
2526,4AV-9 ST,08/27/2019,7995.0,Tuesday
2527,4AV-9 ST,08/28/2019,8114.0,Wednesday
2528,4AV-9 ST,08/29/2019,8142.0,Thursday
2529,4AV-9 ST,08/30/2019,7601.0,Friday
2530,4AV-9 ST,08/31/2019,4727.0,Saturday
2531,4AV-9 ST,09/01/2019,4044.0,Sunday
2532,4AV-9 ST,09/02/2019,3268.0,Monday
2533,4AV-9 ST,09/03/2019,8510.0,Tuesday
2534,4AV-9 ST,09/04/2019,8889.0,Wednesday
2535,4AV-9 ST,09/05/2019,9544.0,Thursday
2536,4AV-9 ST,09/06/2019,8999.0,Friday
2537,4AV-9 ST,09/07/2019,5263.0,Saturday
2538,4AV-9 ST,09/08/2019,4231.0,Sunday
2539,4AV-9 ST,09/09/2019,9409.0,Monday
2540,4AV-9 ST,09/10/2019,9579.0,Tuesday
2541,4AV-9 ST,09/11/2019,9720.0,Wednesday
2542,4AV-9 ST,09/12/2019,9942.0,Thursday
2543,4AV-9 ST,09/13/2019,9876.0,Friday
2544,4AV-9 ST,09/14/2019,5730.0,Saturday
2545,4AV-9 ST,09/15/2019,4326.0,Sunday
2546,4AV-9 ST,09/16/2019,9296.0,Monday
2547,4AV-9 ST,09/17/2019,9788.0,Tuesday
2548,4AV-9 ST,09/18/2019,9816.0,Wednesday
2549,4AV-9 ST,09/19/2019,10010.0,Thursday
2550,5 AV/53 ST,08/17/2019,7002.0,Saturday
2551,5 AV/53 ST,08/18/2019,5355.0,Sunday
2552,5 AV/53 ST,08/19/2019,24681.0,Monday
2553,5 AV/53 ST,08/20/2019,26506.0,Tuesday
2554,5 AV/53 ST,08/21/2019,27192.0,Wednesday
2555,5 AV/53 ST,08/22/2019,26425.0,Thursday
2556,5 AV/53 ST,08/23/2019,23137.0,Friday
2557,5 AV/53 ST,08/24/2019,5957.0,Saturday
2558,5 AV/53 ST,08/25/2019,5169.0,Sunday
2559,5 AV/53 ST,08/26/2019,23988.0,Monday
2560,5 AV/53 ST,08/27/2019,25393.0,Tuesday
2561,5 AV/53 ST,08/28/2019,26322.0,Wednesday
2562,5 AV/53 ST,08/29/2019,25076.0,Thursday
2563,5 AV/53 ST,08/30/2019,20327.0,Friday
2564,5 AV/53 ST,08/31/2019,5727.0,Saturday
2565,5 AV/53 ST,09/01/2019,5428.0,Sunday
2566,5 AV/53 ST,09/02/2019,4476.0,Monday
2567,5 AV/53 ST,09/03/2019,25790.0,Tuesday
2568,5 AV/53 ST,09/04/2019,27270.0,Wednesday
2569,5 AV/53 ST,09/05/2019,27689.0,Thursday
2570,5 AV/53 ST,09/06/2019,29367.0,Friday
2571,5 AV/53 ST,09/07/2019,6319.0,Saturday
2572,5 AV/53 ST,09/08/2019,4668.0,Sunday
2573,5 AV/53 ST,09/09/2019,26799.0,Monday
2574,5 AV/53 ST,09/10/2019,27884.0,Tuesday
2575,5 AV/53 ST,09/11/2019,28018.0,Wednesday
2576,5 AV/53 ST,09/12/2019,30148.0,Thursday
2577,5 AV/53 ST,09/13/2019,27114.0,Friday
2578,5 AV/53 ST,09/14/2019,5930.0,Saturday
2579,5 AV/53 ST,09/15/2019,4291.0,Sunday
2580,5 AV/53 ST,09/16/2019,26818.0,Monday
2581,5 AV/53 ST,09/17/2019,27591.0,Tuesday
2582,5 AV/53 ST,09/18/2019,28236.0,Wednesday
2583,5 AV/53 ST,09/19/2019,28022.0,Thursday
2584,5 AV/59 ST,08/17/2019,10008.0,Saturday
2585,5 AV/59 ST,08/18/2019,8605.0,Sunday
2586,5 AV/59 ST,08/19/2019,14437.0,Monday
2587,5 AV/59 ST,08/20/2019,15580.0,Tuesday
2588,5 AV/59 ST,08/21/2019,15355.0,Wednesday
2589,5 AV/59 ST,08/22/2019,15471.0,Thursday
2590,5 AV/59 ST,08/23/2019,13470.0,Friday
2591,5 AV/59 ST,08/24/2019,10334.0,Saturday
2592,5 AV/59 ST,08/25/2019,8992.0,Sunday
2593,5 AV/59 ST,08/26/2019,14429.0,Monday
2594,5 AV/59 ST,08/27/2019,15430.0,Tuesday
2595,5 AV/59 ST,08/28/2019,14810.0,Wednesday
2596,5 AV/59 ST,08/29/2019,15056.0,Thursday
2597,5 AV/59 ST,08/30/2019,13522.0,Friday
2598,5 AV/59 ST,08/31/2019,9281.0,Saturday
2599,5 AV/59 ST,09/01/2019,8409.0,Sunday
2600,5 AV/59 ST,09/02/2019,5826.0,Monday
2601,5 AV/59 ST,09/03/2019,15373.0,Tuesday
2602,5 AV/59 ST,09/04/2019,15806.0,Wednesday
2603,5 AV/59 ST,09/05/2019,16019.0,Thursday
2604,5 AV/59 ST,09/06/2019,15217.0,Friday
2605,5 AV/59 ST,09/07/2019,11757.0,Saturday
2606,5 AV/59 ST,09/08/2019,9396.0,Sunday
2607,5 AV/59 ST,09/09/2019,15425.0,Monday
2608,5 AV/59 ST,09/10/2019,16436.0,Tuesday
2609,5 AV/59 ST,09/11/2019,16511.0,Wednesday
2610,5 AV/59 ST,09/12/2019,16288.0,Thursday
2611,5 AV/59 ST,09/13/2019,15939.0,Friday
2612,5 AV/59 ST,09/14/2019,9477.0,Saturday
2613,5 AV/59 ST,09/15/2019,7874.0,Sunday
2614,5 AV/59 ST,09/16/2019,15811.0,Monday
2615,5 AV/59 ST,09/17/2019,16416.0,Tuesday
2616,5 AV/59 ST,09/18/2019,16382.0,Wednesday
2617,5 AV/59 ST,09/19/2019,16517.0,Thursday
2618,5 AVE,08/17/2019,4527.0,Saturday
2619,5 AVE,08/18/2019,3047.0,Sunday
2620,5 AVE,08/19/2019,12880.0,Monday
2621,5 AVE,08/20/2019,13382.0,Tuesday
2622,5 AVE,08/21/2019,13642.0,Wednesday
2623,5 AVE,08/22/2019,13668.0,Thursday
2624,5 AVE,08/23/2019,12501.0,Friday
2625,5 AVE,08/24/2019,6409.0,Saturday
2626,5 AVE,08/25/2019,4794.0,Sunday
2627,5 AVE,08/26/2019,13253.0,Monday
2628,5 AVE,08/27/2019,13569.0,Tuesday
2629,5 AVE,08/28/2019,13846.0,Wednesday
2630,5 AVE,08/29/2019,14148.0,Thursday
2631,5 AVE,08/30/2019,12306.0,Friday
2632,5 AVE,08/31/2019,5985.0,Saturday
2633,5 AVE,09/01/2019,5497.0,Sunday
2634,5 AVE,09/02/2019,4109.0,Monday
2635,5 AVE,09/03/2019,13732.0,Tuesday
2636,5 AVE,09/04/2019,14220.0,Wednesday
2637,5 AVE,09/05/2019,14163.0,Thursday
2638,5 AVE,09/06/2019,13806.0,Friday
2639,5 AVE,09/07/2019,6934.0,Saturday
2640,5 AVE,09/08/2019,6309.0,Sunday
2641,5 AVE,09/09/2019,13173.0,Monday
2642,5 AVE,09/10/2019,13552.0,Tuesday
2643,5 AVE,09/11/2019,12448.0,Wednesday
2644,5 AVE,09/12/2019,14538.0,Thursday
2645,5 AVE,09/13/2019,13380.0,Friday
2646,5 AVE,09/14/2019,6553.0,Saturday
2647,5 AVE,09/15/2019,5184.0,Sunday
2648,5 AVE,09/16/2019,13677.0,Monday
2649,5 AVE,09/17/2019,14202.0,Tuesday
2650,5 AVE,09/18/2019,14348.0,Wednesday
2651,5 AVE,09/19/2019,14292.0,Thursday
2652,50 ST,08/17/2019,20859.0,Saturday
2653,50 ST,08/18/2019,18132.0,Sunday
2654,50 ST,08/19/2019,43007.0,Monday
2655,50 ST,08/20/2019,46828.0,Tuesday
2656,50 ST,08/21/2019,47737.0,Wednesday
2657,50 ST,08/22/2019,47123.0,Thursday
2658,50 ST,08/23/2019,44089.0,Friday
2659,50 ST,08/24/2019,19631.0,Saturday
2660,50 ST,08/25/2019,17028.0,Sunday
2661,50 ST,08/26/2019,41686.0,Monday
2662,50 ST,08/27/2019,45166.0,Tuesday
2663,50 ST,08/28/2019,46190.0,Wednesday
2664,50 ST,08/29/2019,46301.0,Thursday
2665,50 ST,08/30/2019,42215.0,Friday
2666,50 ST,08/31/2019,26165.0,Saturday
