,STATION,DATE,DAILY_ENTRIES,day_of_week
9388,MARCY AV,08/24/2019,13989.0,Saturday
9389,MARCY AV,08/25/2019,11156.0,Sunday
9390,MARCY AV,08/26/2019,9415.0,Monday
9391,MARCY AV,08/27/2019,13479.0,Tuesday
9392,MARCY AV,08/28/2019,14096.0,Wednesday
9393,MARCY AV,08/29/2019,14178.0,Thursday
9394,MARCY AV,08/30/2019,14686.0,Friday
9395,MARCY AV,08/31/2019,14690.0,Saturday
9396,MARCY AV,09/01/2019,10752.0,Sunday
9397,MARCY AV,09/02/2019,9568.0,Monday
9398,MARCY AV,09/03/2019,7798.0,Tuesday
9399,MARCY AV,09/04/2019,14465.0,Wednesday
9400,MARCY AV,09/05/2019,14907.0,Thursday
9401,MARCY AV,09/06/2019,15741.0,Friday
9402,MARCY AV,09/07/2019,15382.0,Saturday
9403,MARCY AV,09/08/2019,12094.0,Sunday
9404,MARCY AV,09/09/2019,9781.0,Monday
9405,MARCY AV,09/10/2019,15605.0,Tuesday
9406,MARCY AV,09/11/2019,15904.0,Wednesday
9407,MARCY AV,09/12/2019,15996.0,Thursday
9408,MARCY AV,09/13/2019,15973.0,Friday
9409,MARCY AV,09/14/2019,17012.0,Saturday
9410,MARCY AV,09/15/2019,21276.0,Sunday
9411,MARCY AV,09/16/2019,16518.0,Monday
9412,MARCY AV,09/17/2019,15319.0,Tuesday
9413,MARCY AV,09/18/2019,15838.0,Wednesday
9414,MARCY AV,09/19/2019,16366.0,Thursday
9415,MARCY AV,09/20/2019,16468.0,Friday
9416,METROPOLITAN AV,08/18/2019,9736.0,Sunday
9417,METROPOLITAN AV,08/19/2019,7375.0,Monday
9418,METROPOLITAN AV,08/20/2019,10821.0,Tuesday
9419,METROPOLITAN AV,08/21/2019,11630.0,Wednesday
9420,METROPOLITAN AV,08/22/2019,11776.0,Thursday
9421,METROPOLITAN AV,08/23/2019,12007.0,Friday
9422,METROPOLITAN AV,08/24/2019,12216.0,Saturday
9423,METROPOLITAN AV,08/25/2019,10219.0,Sunday
9424,METROPOLITAN AV,08/26/2019,8152.0,Monday
9425,METROPOLITAN AV,08/27/2019,11242.0,Tuesday
9426,METROPOLITAN AV,08/28/2019,11949.0,Wednesday
9427,METROPOLITAN AV,08/29/2019,12009.0,Thursday
9428,METROPOLITAN AV,08/30/2019,12499.0,Friday
9429,METROPOLITAN AV,08/31/2019,12184.0,Saturday
9430,METROPOLITAN AV,09/01/2019,9307.0,Sunday
9431,METROPOLITAN AV,09/02/2019,8266.0,Monday
9432,METROPOLITAN AV,09/03/2019,6629.0,Tuesday
9433,METROPOLITAN AV,09/04/2019,12175.0,Wednesday
9434,METROPOLITAN AV,09/05/2019,12479.0,Thursday
9435,METROPOLITAN AV,09/06/2019,13811.0,Friday
9436,METROPOLITAN AV,09/07/2019,13354.0,Saturday
9437,METROPOLITAN AV,09/08/2019,11287.0,Sunday
9438,METROPOLITAN AV,09/09/2019,8721.0,Monday
9439,METROPOLITAN AV,09/10/2019,13288.0,Tuesday
9440,METROPOLITAN AV,09/11/2019,13731.0,Wednesday
9441,METROPOLITAN AV,09/12/2019,13718.0,Thursday
9442,METROPOLITAN AV,09/13/2019,13709.0,Friday
9443,METROPOLITAN AV,09/14/2019,14693.0,Saturday
9444,METROPOLITAN AV,09/15/2019,13959.0,Sunday
9445,METROPOLITAN AV,09/16/2019,10497.0,Monday
9446,METROPOLITAN AV,09/17/2019,12793.0,Tuesday
9447,METROPOLITAN AV,09/18/2019,13669.0,Wednesday
9448,METROPOLITAN AV,09/19/2019,13323.0,Thursday
9449,METROPOLITAN AV,09/20/2019,14161.0,Friday
9450,METS-WILLETS PT,08/18/2019,3650.0,Sunday
9451,METS-WILLETS PT,08/19/2019,3870.0,Monday
9452,METS-WILLETS PT,08/20/2019,6684.0,Tuesday
9453,METS-WILLETS PT,08/21/2019,16229.0,Wednesday
9454,METS-WILLETS PT,08/22/2019,14759.0,Thursday
9455,METS-WILLETS PT,08/23/2019,17832.0,Friday
9456,METS-WILLETS PT,08/24/2019,20447.0,Saturday
9457,METS-WILLETS PT,08/25/2019,20471.0,Sunday
9458,METS-WILLETS PT,08/26/2019,13818.0,Monday
9459,METS-WILLETS PT,08/27/2019,30200.0,Tuesday
9460,METS-WILLETS PT,08/28/2019,38202.0,Wednesday
9461,METS-WILLETS PT,08/29/2019,36916.0,Thursday
9462,METS-WILLETS PT,08/30/2019,40665.0,Friday
9463,METS-WILLETS PT,08/31/2019,33015.0,Saturday
9464,METS-WILLETS PT,09/01/2019,27143.0,Sunday
9465,METS-WILLETS PT,09/02/2019,28750.0,Monday
9466,METS-WILLETS PT,09/03/2019,22346.0,Tuesday
9467,METS-WILLETS PT,09/04/2019,23567.0,Wednesday
9468,METS-WILLETS PT,09/05/2019,18321.0,Thursday
9469,METS-WILLETS PT,09/06/2019,17084.0,Friday
9470,METS-WILLETS PT,09/07/2019,18396.0,Saturday
9471,METS-WILLETS PT,09/08/2019,20496.0,Sunday
9472,METS-WILLETS PT,09/09/2019,18622.0,Monday
9473,METS-WILLETS PT,09/10/2019,8322.0,Tuesday
9474,METS-WILLETS PT,09/11/2019,7650.0,Wednesday
9475,METS-WILLETS PT,09/12/2019,7652.0,Thursday
9476,METS-WILLETS PT,09/13/2019,7013.0,Friday
9477,METS-WILLETS PT,09/14/2019,14961.0,Saturday
9478,METS-WILLETS PT,09/15/2019,11509.0,Sunday
9479,METS-WILLETS PT,09/16/2019,10068.0,Monday
9480,METS-WILLETS PT,09/17/2019,3037.0,Tuesday
9481,METS-WILLETS PT,09/18/2019,3256.0,Wednesday
9482,METS-WILLETS PT,09/19/2019,3166.0,Thursday
9483,METS-WILLETS PT,09/20/2019,3228.0,Friday
9484,MIDDLETOWN RD,08/18/2019,840.0,Sunday
9485,MIDDLETOWN RD,08/19/2019,630.0,Monday
9486,MIDDLETOWN RD,08/20/2019,1745.0,Tuesday
9487,MIDDLETOWN RD,08/21/2019,1850.0,Wednesday
9488,MIDDLETOWN RD,08/22/2019,1864.0,Thursday
9489,MIDDLETOWN RD,08/23/2019,1816.0,Friday
9490,MIDDLETOWN RD,08/24/2019,1717.0,Saturday
9491,MIDDLETOWN RD,08/25/2019,861.0,Sunday
9492,MIDDLETOWN RD,08/26/2019,626.0,Monday
9493,MIDDLETOWN RD,08/27/2019,1821.0,Tuesday
9494,MIDDLETOWN RD,08/28/2019,1986.0,Wednesday
9495,MIDDLETOWN RD,08/29/2019,1881.0,Thursday
9496,MIDDLETOWN RD,08/30/2019,1946.0,Friday
9497,MIDDLETOWN RD,08/31/2019,1707.0,Saturday
9498,MIDDLETOWN RD,09/01/2019,698.0,Sunday
9499,MIDDLETOWN RD,09/02/2019,474.0,Monday
9500,MIDDLETOWN RD,09/03/2019,505.0,Tuesday
9501,MIDDLETOWN RD,09/04/2019,2006.0,Wednesday
9502,MIDDLETOWN RD,09/05/2019,2002.0,Thursday
9503,MIDDLETOWN RD,09/06/2019,2179.0,Friday
9504,MIDDLETOWN RD,09/07/2019,2076.0,Saturday
9505,MIDDLETOWN RD,09/08/2019,675.0,Sunday
9506,MIDDLETOWN RD,09/09/2019,454.0,Monday
9507,MIDDLETOWN RD,09/10/2019,2197.0,Tuesday
9508,MIDDLETOWN RD,09/11/2019,2358.0,Wednesday
9509,MIDDLETOWN RD,09/12/2019,2298.0,Thursday
9510,MIDDLETOWN RD,09/13/2019,2278.0,Friday
9511,MIDDLETOWN RD,09/14/2019,2267.0,Saturday
9512,MIDDLETOWN RD,09/15/2019,821.0,Sunday
9513,MIDDLETOWN RD,09/16/2019,643.0,Monday
9514,MIDDLETOWN RD,09/17/2019,2274.0,Tuesday
9515,MIDDLETOWN RD,09/18/2019,2406.0,Wednesday
9516,MIDDLETOWN RD,09/19/2019,2346.0,Thursday
9517,MIDDLETOWN RD,09/20/2019,2387.0,Friday
9518,MONTROSE AV,08/18/2019,2836.0,Sunday
9519,MONTROSE AV,08/19/2019,2392.0,Monday
9520,MONTROSE AV,08/20/2019,5562.0,Tuesday
9521,MONTROSE AV,08/21/2019,5975.0,Wednesday
9522,MONTROSE AV,08/22/2019,6060.0,Thursday
9523,MONTROSE AV,08/23/2019,5951.0,Friday
9524,MONTROSE AV,08/24/2019,6140.0,Saturday
9525,MONTROSE AV,08/25/2019,2973.0,Sunday
9526,MONTROSE AV,08/26/2019,2488.0,Monday
9527,MONTROSE AV,08/27/2019,5495.0,Tuesday
9528,MONTROSE AV,08/28/2019,6007.0,Wednesday
9529,MONTROSE AV,08/29/2019,6164.0,Thursday
9530,MONTROSE AV,08/30/2019,6193.0,Friday
9531,MONTROSE AV,08/31/2019,5674.0,Saturday
9532,MONTROSE AV,09/01/2019,3047.0,Sunday
9533,MONTROSE AV,09/02/2019,2310.0,Monday
9534,MONTROSE AV,09/03/2019,2527.0,Tuesday
9535,MONTROSE AV,09/04/2019,5929.0,Wednesday
9536,MONTROSE AV,09/05/2019,6173.0,Thursday
9537,MONTROSE AV,09/06/2019,6978.0,Friday
9538,MONTROSE AV,09/07/2019,7096.0,Saturday
9539,MONTROSE AV,09/08/2019,3403.0,Sunday
9540,MONTROSE AV,09/09/2019,2600.0,Monday
9541,MONTROSE AV,09/10/2019,6827.0,Tuesday
9542,MONTROSE AV,09/11/2019,6849.0,Wednesday
9543,MONTROSE AV,09/12/2019,6943.0,Thursday
9544,MONTROSE AV,09/13/2019,6943.0,Friday
9545,MONTROSE AV,09/14/2019,7296.0,Saturday
9546,MONTROSE AV,09/15/2019,6.0,Sunday
9547,MONTROSE AV,09/16/2019,6.0,Monday
9548,MONTROSE AV,09/17/2019,6467.0,Tuesday
9549,MONTROSE AV,09/18/2019,7031.0,Wednesday
9550,MONTROSE AV,09/19/2019,7154.0,Thursday
9551,MONTROSE AV,09/20/2019,7115.0,Friday
9552,MORGAN AV,08/18/2019,3785.0,Sunday
9553,MORGAN AV,08/19/2019,3001.0,Monday
9554,MORGAN AV,08/20/2019,6144.0,Tuesday
9555,MORGAN AV,08/21/2019,6503.0,Wednesday
9556,MORGAN AV,08/22/2019,6713.0,Thursday
9557,MORGAN AV,08/23/2019,6714.0,Friday
9558,MORGAN AV,08/24/2019,6952.0,Saturday
9559,MORGAN AV,08/25/2019,3767.0,Sunday
9560,MORGAN AV,08/26/2019,3015.0,Monday
9561,MORGAN AV,08/27/2019,6249.0,Tuesday
9562,MORGAN AV,08/28/2019,6673.0,Wednesday
9563,MORGAN AV,08/29/2019,6735.0,Thursday
9564,MORGAN AV,08/30/2019,6926.0,Friday
9565,MORGAN AV,08/31/2019,6504.0,Saturday
9566,MORGAN AV,09/01/2019,3708.0,Sunday
9567,MORGAN AV,09/02/2019,3289.0,Monday
9568,MORGAN AV,09/03/2019,2859.0,Tuesday
9569,MORGAN AV,09/04/2019,6547.0,Wednesday
9570,MORGAN AV,09/05/2019,6806.0,Thursday
9571,MORGAN AV,09/06/2019,7193.0,Friday
9572,MORGAN AV,09/07/2019,7433.0,Saturday
9573,MORGAN AV,09/08/2019,4354.0,Sunday
9574,MORGAN AV,09/09/2019,3199.0,Monday
9575,MORGAN AV,09/10/2019,7115.0,Tuesday
9576,MORGAN AV,09/11/2019,7022.0,Wednesday
9577,MORGAN AV,09/12/2019,7348.0,Thursday
9578,MORGAN AV,09/13/2019,7493.0,Friday
9579,MORGAN AV,09/14/2019,7927.0,Saturday
9580,MORGAN AV,09/15/2019,0.0,Sunday
9581,MORGAN AV,09/16/2019,1.0,Monday
9582,MORGAN AV,09/17/2019,6511.0,Tuesday
9583,MORGAN AV,09/18/2019,7163.0,Wednesday
9584,MORGAN AV,09/19/2019,7362.0,Thursday
9585,MORGAN AV,09/20/2019,7305.0,Friday
9586,MORISN AV/SNDVW,08/18/2019,4319.0,Sunday
9587,MORISN AV/SNDVW,08/19/2019,3053.0,Monday
9588,MORISN AV/SNDVW,08/20/2019,5653.0,Tuesday
9589,MORISN AV/SNDVW,08/21/2019,6024.0,Wednesday
9590,MORISN AV/SNDVW,08/22/2019,5855.0,Thursday
9591,MORISN AV/SNDVW,08/23/2019,6088.0,Friday
9592,MORISN AV/SNDVW,08/24/2019,5905.0,Saturday
9593,MORISN AV/SNDVW,08/25/2019,4140.0,Sunday
9594,MORISN AV/SNDVW,08/26/2019,3201.0,Monday
9595,MORISN AV/SNDVW,08/27/2019,5803.0,Tuesday
9596,MORISN AV/SNDVW,08/28/2019,6102.0,Wednesday
9597,MORISN AV/SNDVW,08/29/2019,6019.0,Thursday
9598,MORISN AV/SNDVW,08/30/2019,6227.0,Friday
9599,MORISN AV/SNDVW,08/31/2019,6224.0,Saturday
9600,MORISN AV/SNDVW,09/01/2019,3942.0,Sunday
9601,MORISN AV/SNDVW,09/02/2019,3182.0,Monday
9602,MORISN AV/SNDVW,09/03/2019,3086.0,Tuesday
9603,MORISN AV/SNDVW,09/04/2019,6177.0,Wednesday
9604,MORISN AV/SNDVW,09/05/2019,6435.0,Thursday
9605,MORISN AV/SNDVW,09/06/2019,6672.0,Friday
9606,MORISN AV/SNDVW,09/07/2019,6645.0,Saturday
9607,MORISN AV/SNDVW,09/08/2019,3409.0,Sunday
9608,MORISN AV/SNDVW,09/09/2019,2101.0,Monday
9609,MORISN AV/SNDVW,09/10/2019,6747.0,Tuesday
9610,MORISN AV/SNDVW,09/11/2019,6930.0,Wednesday
9611,MORISN AV/SNDVW,09/12/2019,7108.0,Thursday
9612,MORISN AV/SNDVW,09/13/2019,6800.0,Friday
9613,MORISN AV/SNDVW,09/14/2019,7097.0,Saturday
9614,MORISN AV/SNDVW,09/15/2019,4048.0,Sunday
9615,MORISN AV/SNDVW,09/16/2019,3284.0,Monday
9616,MORISN AV/SNDVW,09/17/2019,6738.0,Tuesday
9617,MORISN AV/SNDVW,09/18/2019,6969.0,Wednesday
9618,MORISN AV/SNDVW,09/19/2019,6934.0,Thursday
9619,MORISN AV/SNDVW,09/20/2019,7163.0,Friday
9620,MORRIS PARK,08/18/2019,646.0,Sunday
9621,MORRIS PARK,08/19/2019,446.0,Monday
9622,MORRIS PARK,08/20/2019,2244.0,Tuesday
9623,MORRIS PARK,08/21/2019,2293.0,Wednesday
9624,MORRIS PARK,08/22/2019,2340.0,Thursday
9625,MORRIS PARK,08/23/2019,2337.0,Friday
9626,MORRIS PARK,08/24/2019,2193.0,Saturday
9627,MORRIS PARK,08/25/2019,694.0,Sunday
9628,MORRIS PARK,08/26/2019,487.0,Monday
9629,MORRIS PARK,08/27/2019,2185.0,Tuesday
9630,MORRIS PARK,08/28/2019,2334.0,Wednesday
9631,MORRIS PARK,08/29/2019,2331.0,Thursday
9632,MORRIS PARK,08/30/2019,2387.0,Friday
9633,MORRIS PARK,08/31/2019,2241.0,Saturday
9634,MORRIS PARK,09/01/2019,605.0,Sunday
9635,MORRIS PARK,09/02/2019,373.0,Monday
9636,MORRIS PARK,09/03/2019,691.0,Tuesday
9637,MORRIS PARK,09/04/2019,2475.0,Wednesday
9638,MORRIS PARK,09/05/2019,2468.0,Thursday
9639,MORRIS PARK,09/06/2019,2674.0,Friday
9640,MORRIS PARK,09/07/2019,2567.0,Saturday
9641,MORRIS PARK,09/08/2019,401.0,Sunday
9642,MORRIS PARK,09/09/2019,248.0,Monday
9643,MORRIS PARK,09/10/2019,2690.0,Tuesday
9644,MORRIS PARK,09/11/2019,2788.0,Wednesday
9645,MORRIS PARK,09/12/2019,2841.0,Thursday
9646,MORRIS PARK,09/13/2019,2703.0,Friday
9647,MORRIS PARK,09/14/2019,2771.0,Saturday
9648,MORRIS PARK,09/15/2019,817.0,Sunday
9649,MORRIS PARK,09/16/2019,574.0,Monday
9650,MORRIS PARK,09/17/2019,2738.0,Tuesday
9651,MORRIS PARK,09/18/2019,2694.0,Wednesday
9652,MORRIS PARK,09/19/2019,2536.0,Thursday
9653,MORRIS PARK,09/20/2019,2558.0,Friday
9654,MOSHOLU PKWY,08/18/2019,4811.0,Sunday
9655,MOSHOLU PKWY,08/19/2019,3582.0,Monday
9656,MOSHOLU PKWY,08/20/2019,7070.0,Tuesday
9657,MOSHOLU PKWY,08/21/2019,7285.0,Wednesday
9658,MOSHOLU PKWY,08/22/2019,7324.0,Thursday
9659,MOSHOLU PKWY,08/23/2019,7276.0,Friday
9660,MOSHOLU PKWY,08/24/2019,7154.0,Saturday
9661,MOSHOLU PKWY,08/25/2019,4821.0,Sunday
9662,MOSHOLU PKWY,08/26/2019,3646.0,Monday
9663,MOSHOLU PKWY,08/27/2019,7241.0,Tuesday
9664,MOSHOLU PKWY,08/28/2019,7670.0,Wednesday
9665,MOSHOLU PKWY,08/29/2019,7484.0,Thursday
9666,MOSHOLU PKWY,08/30/2019,7649.0,Friday
9667,MOSHOLU PKWY,08/31/2019,7259.0,Saturday
9668,MOSHOLU PKWY,09/01/2019,4662.0,Sunday
9669,MOSHOLU PKWY,09/02/2019,3946.0,Monday
9670,MOSHOLU PKWY,09/03/2019,3565.0,Tuesday
9671,MOSHOLU PKWY,09/04/2019,7905.0,Wednesday
9672,MOSHOLU PKWY,09/05/2019,8069.0,Thursday
9673,MOSHOLU PKWY,09/06/2019,8563.0,Friday
9674,MOSHOLU PKWY,09/07/2019,8357.0,Saturday
9675,MOSHOLU PKWY,09/08/2019,4910.0,Sunday
9676,MOSHOLU PKWY,09/09/2019,3700.0,Monday
9677,MOSHOLU PKWY,09/10/2019,8848.0,Tuesday
9678,MOSHOLU PKWY,09/11/2019,9026.0,Wednesday
9679,MOSHOLU PKWY,09/12/2019,8873.0,Thursday
9680,MOSHOLU PKWY,09/13/2019,8794.0,Friday
9681,MOSHOLU PKWY,09/14/2019,8741.0,Saturday
9682,MOSHOLU PKWY,09/15/2019,4959.0,Sunday
9683,MOSHOLU PKWY,09/16/2019,3892.0,Monday
9684,MOSHOLU PKWY,09/17/2019,8752.0,Tuesday
9685,MOSHOLU PKWY,09/18/2019,9025.0,Wednesday
9686,MOSHOLU PKWY,09/19/2019,9121.0,Thursday
9687,MOSHOLU PKWY,09/20/2019,8875.0,Friday
9688,MT EDEN AV,08/18/2019,3048.0,Sunday
9689,MT EDEN AV,08/19/2019,2306.0,Monday
9690,MT EDEN AV,08/20/2019,4417.0,Tuesday
9691,MT EDEN AV,08/21/2019,4702.0,Wednesday
9692,MT EDEN AV,08/22/2019,4570.0,Thursday
9693,MT EDEN AV,08/23/2019,4697.0,Friday
9694,MT EDEN AV,08/24/2019,4657.0,Saturday
9695,MT EDEN AV,08/25/2019,3062.0,Sunday
9696,MT EDEN AV,08/26/2019,2337.0,Monday
9697,MT EDEN AV,08/27/2019,4640.0,Tuesday
9698,MT EDEN AV,08/28/2019,4906.0,Wednesday
9699,MT EDEN AV,08/29/2019,4710.0,Thursday
9700,MT EDEN AV,08/30/2019,4768.0,Friday
9701,MT EDEN AV,08/31/2019,4756.0,Saturday
9702,MT EDEN AV,09/01/2019,3061.0,Sunday
9703,MT EDEN AV,09/02/2019,2427.0,Monday
9704,MT EDEN AV,09/03/2019,2342.0,Tuesday
9705,MT EDEN AV,09/04/2019,4925.0,Wednesday
9706,MT EDEN AV,09/05/2019,4831.0,Thursday
9707,MT EDEN AV,09/06/2019,5087.0,Friday
9708,MT EDEN AV,09/07/2019,5064.0,Saturday
9709,MT EDEN AV,09/08/2019,3097.0,Sunday
9710,MT EDEN AV,09/09/2019,2352.0,Monday
9711,MT EDEN AV,09/10/2019,5250.0,Tuesday
9712,MT EDEN AV,09/11/2019,5457.0,Wednesday
9713,MT EDEN AV,09/12/2019,5494.0,Thursday
9714,MT EDEN AV,09/13/2019,5328.0,Friday
9715,MT EDEN AV,09/14/2019,5552.0,Saturday
9716,MT EDEN AV,09/15/2019,3160.0,Sunday
9717,MT EDEN AV,09/16/2019,1886.0,Monday
9718,MT EDEN AV,09/17/2019,5362.0,Tuesday
9719,MT EDEN AV,09/18/2019,5648.0,Wednesday
9720,MT EDEN AV,09/19/2019,5628.0,Thursday
9721,MT EDEN AV,09/20/2019,5659.0,Friday
9722,MYRTLE AV,08/18/2019,8209.0,Sunday
9723,MYRTLE AV,08/19/2019,6594.0,Monday
9724,MYRTLE AV,08/20/2019,10867.0,Tuesday
9725,MYRTLE AV,08/21/2019,11263.0,Wednesday
9726,MYRTLE AV,08/22/2019,11312.0,Thursday
9727,MYRTLE AV,08/23/2019,11450.0,Friday
9728,MYRTLE AV,08/24/2019,10967.0,Saturday
9729,MYRTLE AV,08/25/2019,8094.0,Sunday
9730,MYRTLE AV,08/26/2019,6459.0,Monday
9731,MYRTLE AV,08/27/2019,11264.0,Tuesday
9732,MYRTLE AV,08/28/2019,11593.0,Wednesday
9733,MYRTLE AV,08/29/2019,11520.0,Thursday
9734,MYRTLE AV,08/30/2019,11819.0,Friday
9735,MYRTLE AV,08/31/2019,11318.0,Saturday
9736,MYRTLE AV,09/01/2019,8107.0,Sunday
9737,MYRTLE AV,09/02/2019,6754.0,Monday
9738,MYRTLE AV,09/03/2019,5856.0,Tuesday
9739,MYRTLE AV,09/04/2019,11391.0,Wednesday
9740,MYRTLE AV,09/05/2019,12218.0,Thursday
9741,MYRTLE AV,09/06/2019,12701.0,Friday
9742,MYRTLE AV,09/07/2019,12542.0,Saturday
9743,MYRTLE AV,09/08/2019,8779.0,Sunday
9744,MYRTLE AV,09/09/2019,7017.0,Monday
9745,MYRTLE AV,09/10/2019,12580.0,Tuesday
9746,MYRTLE AV,09/11/2019,12845.0,Wednesday
9747,MYRTLE AV,09/12/2019,13015.0,Thursday
9748,MYRTLE AV,09/13/2019,13266.0,Friday
9749,MYRTLE AV,09/14/2019,13353.0,Saturday
9750,MYRTLE AV,09/15/2019,9595.0,Sunday
9751,MYRTLE AV,09/16/2019,7966.0,Monday
9752,MYRTLE AV,09/17/2019,12548.0,Tuesday
9753,MYRTLE AV,09/18/2019,12895.0,Wednesday
9754,MYRTLE AV,09/19/2019,13133.0,Thursday
9755,MYRTLE AV,09/20/2019,13387.0,Friday
9756,MYRTLE-WILLOUGH,08/18/2019,3430.0,Sunday
9757,MYRTLE-WILLOUGH,08/19/2019,2744.0,Monday
9758,MYRTLE-WILLOUGH,08/20/2019,5047.0,Tuesday
9759,MYRTLE-WILLOUGH,08/21/2019,5293.0,Wednesday
9760,MYRTLE-WILLOUGH,08/22/2019,5504.0,Thursday
9761,MYRTLE-WILLOUGH,08/23/2019,5443.0,Friday
9762,MYRTLE-WILLOUGH,08/24/2019,5465.0,Saturday
9763,MYRTLE-WILLOUGH,08/25/2019,3397.0,Sunday
9764,MYRTLE-WILLOUGH,08/26/2019,2833.0,Monday
9765,MYRTLE-WILLOUGH,08/27/2019,5323.0,Tuesday
9766,MYRTLE-WILLOUGH,08/28/2019,5559.0,Wednesday
9767,MYRTLE-WILLOUGH,08/29/2019,5696.0,Thursday
9768,MYRTLE-WILLOUGH,08/30/2019,5744.0,Friday
9769,MYRTLE-WILLOUGH,08/31/2019,5760.0,Saturday
9770,MYRTLE-WILLOUGH,09/01/2019,3338.0,Sunday
9771,MYRTLE-WILLOUGH,09/02/2019,3007.0,Monday
9772,MYRTLE-WILLOUGH,09/03/2019,2707.0,Tuesday
9773,MYRTLE-WILLOUGH,09/04/2019,5497.0,Wednesday
9774,MYRTLE-WILLOUGH,09/05/2019,5949.0,Thursday
9775,MYRTLE-WILLOUGH,09/06/2019,6208.0,Friday
9776,MYRTLE-WILLOUGH,09/07/2019,6286.0,Saturday
9777,MYRTLE-WILLOUGH,09/08/2019,3907.0,Sunday
9778,MYRTLE-WILLOUGH,09/09/2019,3209.0,Monday
9779,MYRTLE-WILLOUGH,09/10/2019,6213.0,Tuesday
9780,MYRTLE-WILLOUGH,09/11/2019,6367.0,Wednesday
9781,MYRTLE-WILLOUGH,09/12/2019,6468.0,Thursday
9782,MYRTLE-WILLOUGH,09/13/2019,6591.0,Friday
9783,MYRTLE-WILLOUGH,09/14/2019,6726.0,Saturday
9784,MYRTLE-WILLOUGH,09/15/2019,3843.0,Sunday
9785,MYRTLE-WILLOUGH,09/16/2019,3100.0,Monday
9786,MYRTLE-WILLOUGH,09/17/2019,6228.0,Tuesday
9787,MYRTLE-WILLOUGH,09/18/2019,6389.0,Wednesday
9788,MYRTLE-WILLOUGH,09/19/2019,6573.0,Thursday
9789,MYRTLE-WILLOUGH,09/20/2019,6656.0,Friday
9790,MYRTLE-WYCKOFF,08/18/2019,11143.0,Sunday
9791,MYRTLE-WYCKOFF,08/19/2019,8522.0,Monday
9792,MYRTLE-WYCKOFF,08/20/2019,16318.0,Tuesday
9793,MYRTLE-WYCKOFF,08/21/2019,16984.0,Wednesday
9794,MYRTLE-WYCKOFF,08/22/2019,17049.0,Thursday
9795,MYRTLE-WYCKOFF,08/23/2019,17208.0,Friday
9796,MYRTLE-WYCKOFF,08/24/2019,17411.0,Saturday
9797,MYRTLE-WYCKOFF,08/25/2019,11206.0,Sunday
9798,MYRTLE-WYCKOFF,08/26/2019,8606.0,Monday
9799,MYRTLE-WYCKOFF,08/27/2019,16435.0,Tuesday
9800,MYRTLE-WYCKOFF,08/28/2019,17467.0,Wednesday
9801,MYRTLE-WYCKOFF,08/29/2019,17592.0,Thursday
9802,MYRTLE-WYCKOFF,08/30/2019,17881.0,Friday
9803,MYRTLE-WYCKOFF,08/31/2019,18011.0,Saturday
9804,MYRTLE-WYCKOFF,09/01/2019,11133.0,Sunday
9805,MYRTLE-WYCKOFF,09/02/2019,8936.0,Monday
9806,MYRTLE-WYCKOFF,09/03/2019,8304.0,Tuesday
9807,MYRTLE-WYCKOFF,09/04/2019,17805.0,Wednesday
9808,MYRTLE-WYCKOFF,09/05/2019,18128.0,Thursday
9809,MYRTLE-WYCKOFF,09/06/2019,19257.0,Friday
9810,MYRTLE-WYCKOFF,09/07/2019,19330.0,Saturday
9811,MYRTLE-WYCKOFF,09/08/2019,11976.0,Sunday
9812,MYRTLE-WYCKOFF,09/09/2019,9133.0,Monday
9813,MYRTLE-WYCKOFF,09/10/2019,19006.0,Tuesday
9814,MYRTLE-WYCKOFF,09/11/2019,19675.0,Wednesday
9815,MYRTLE-WYCKOFF,09/12/2019,19968.0,Thursday
9816,MYRTLE-WYCKOFF,09/13/2019,19522.0,Friday
9817,MYRTLE-WYCKOFF,09/14/2019,20564.0,Saturday
9818,MYRTLE-WYCKOFF,09/15/2019,11047.0,Sunday
9819,MYRTLE-WYCKOFF,09/16/2019,8110.0,Monday
9820,MYRTLE-WYCKOFF,09/17/2019,18790.0,Tuesday
9821,MYRTLE-WYCKOFF,09/18/2019,19776.0,Wednesday
9822,MYRTLE-WYCKOFF,09/19/2019,19834.0,Thursday
9823,MYRTLE-WYCKOFF,09/20/2019,19884.0,Friday
9824,NASSAU AV,08/18/2019,6990.0,Sunday
9825,NASSAU AV,08/19/2019,4892.0,Monday
9826,NASSAU AV,08/20/2019,8640.0,Tuesday
9827,NASSAU AV,08/21/2019,9330.0,Wednesday
9828,NASSAU AV,08/22/2019,9363.0,Thursday
9829,NASSAU AV,08/23/2019,9579.0,Friday
9830,NASSAU AV,08/24/2019,9363.0,Saturday
9831,NASSAU AV,08/25/2019,7225.0,Sunday
9832,NASSAU AV,08/26/2019,5447.0,Monday
9833,NASSAU AV,08/27/2019,8786.0,Tuesday
9834,NASSAU AV,08/28/2019,9372.0,Wednesday
9835,NASSAU AV,08/29/2019,9632.0,Thursday
9836,NASSAU AV,08/30/2019,9776.0,Friday
9837,NASSAU AV,08/31/2019,9141.0,Saturday
9838,NASSAU AV,09/01/2019,6965.0,Sunday
9839,NASSAU AV,09/02/2019,5434.0,Monday
9840,NASSAU AV,09/03/2019,4260.0,Tuesday
9841,NASSAU AV,09/04/2019,9307.0,Wednesday
9842,NASSAU AV,09/05/2019,9938.0,Thursday
9843,NASSAU AV,09/06/2019,10324.0,Friday
